record_id,split
HB-00332,test
HB-00333,test
HB-00334,test
HB-00335,test
HB-00336,fit
HB-00337,test
HB-00338,val
HB-00339,val
HB-00340,test
HB-00341,val
HB-00342,fit
HB-00343,test
HB-00344,test
HB-00345,val
HB-00346,val
HB-00347,test
HB-00348,val
HB-00349,fit
HB-00350,fit
HB-00351,fit
HB-00352,fit
HB-00353,test
HB-00354,fit
HB-00355,fit
HB-00356,val
HB-00357,test
HB-00358,test
HB-00359,test
HB-00360,fit
HB-00361,test
HB-00362,fit
HB-00363,test
HB-00364,fit
HB-00365,fit
HB-00366,fit
HB-00367,fit
HB-00368,fit
HB-00369,fit
HB-00370,test
HB-00371,test
HB-00372,test
HB-00373,test
HB-00374,val
HB-00375,fit
HB-00376,val
HB-00377,fit
HB-00378,test
HB-00379,test
HB-00380,test
HB-00381,test
HB-00382,test
HB-00383,val
HB-00384,test
HB-00385,fit
HB-00386,val
HB-00387,test
HB-00388,test
HB-00389,val
HB-00390,test
HB-00391,fit
HB-00392,test
HB-00393,fit
HB-00394,fit
HB-00395,test
HB-00396,val
HB-00397,fit
HB-00398,fit
HB-00399,test
HB-00400,fit
HB-00401,fit
HB-00402,fit
HB-00403,test
HB-00404,fit
HB-00405,val
HB-00406,test
HB-00407,test
HB-00408,fit
HB-00409,test
HB-00410,fit
HB-00411,val
HB-00412,test
HB-00413,test
HB-00414,test
HB-00415,test
HB-00416,fit
HB-00417,test
HB-00418,test
HB-00419,test
HB-00420,fit
HB-00421,fit
HB-00422,test
HB-00423,fit
HB-00424,fit
HB-00425,fit
HB-00426,fit
HB-00427,test
HB-00428,test
HB-00429,fit
HB-00430,fit
HB-00431,test
HB-00432,fit
HB-00433,test
HB-00434,test
HB-00435,test
HB-00436,val
HB-00437,fit
HB-00438,test
HB-00439,test
HB-00440,test
HB-00441,fit
HB-00442,test
HB-00443,fit
HB-00444,fit
HB-00445,test
HB-00446,fit
HB-00447,test
HB-00448,val
HB-00449,test
HB-00450,val
HB-00451,fit
HB-00452,fit
HB-00453,test
HB-00454,test
HB-00455,fit
HB-00456,fit
HB-00457,fit
HB-00458,fit
HB-00459,test
HB-00460,test
HB-00461,fit
HB-00462,test
HB-00463,test
HB-00464,fit
HB-00465,test
HB-00466,test
HB-00467,fit
HB-00468,fit
HB-00469,fit
HB-00470,test
HB-00471,test
HB-00472,test
HB-00473,test
HB-00474,test
HB-00475,fit
HB-00476,fit
HB-00477,fit
HB-00478,val
HB-00479,val
HB-00480,test
HB-00481,test
HB-00482,test
HB-00483,test
HB-00484,val
HB-00485,fit
HB-00486,fit
HB-00487,fit
HB-00488,test
HB-00489,test
HB-00490,fit
HB-00491,fit
HB-00492,fit
HB-00493,fit
HB-00494,test
HB-00495,fit
HB-00496,test
HB-00497,test
HB-00498,fit
HB-00499,fit
HB-00500,fit
HB-00501,test
HB-00502,test
HB-00503,test
HB-00504,test
HB-00505,test
HB-00506,test
HB-00507,test
HB-00508,test
HB-00509,test
HB-00510,test
HB-00511,fit
HB-00512,test
HB-00513,fit
HB-00514,test
HB-00515,fit
HB-00516,fit
HB-00517,test
HB-00518,val
HB-00519,fit
HB-00520,test
HB-00521,test
HB-00522,test
HB-00523,test
HB-00524,fit
HB-00525,fit
HB-00526,test
HB-00527,val
HB-00528,test
HB-00529,fit
HB-00530,fit
HB-00531,fit
HB-00532,test
HB-00533,test
HB-00534,test
HB-00535,val
HB-00536,fit
HB-00537,fit
HB-00538,val
HB-00539,test
HB-00540,fit
HB-00541,fit
HB-00542,fit
HB-00543,val
HB-00544,fit
HB-00545,test
HB-00546,test
HB-00547,fit
HB-00548,test
HB-00549,fit
HB-00550,test
HB-00551,fit
HB-00552,test
HB-00553,test
HB-00554,test
HB-00555,fit
HB-00556,test
HB-00557,test
HB-00558,test
HB-00559,test
HB-00560,fit
HB-00561,fit
HB-00562,val
HB-00563,val
HB-00564,test
HB-00565,fit
HB-00566,fit
HB-00567,val
HB-00568,test
HB-00569,val
HB-00570,test
HB-00571,test
HB-00572,fit
HB-00573,test
HB-00574,fit
HB-00575,fit
HB-00576,test
HB-00577,fit
HB-00578,test
HB-00579,val
HB-00580,fit
HB-00581,fit
HB-00582,fit
HB-00583,val
HB-00584,test
HB-00585,fit
HB-00586,test
HB-00587,test
HB-00588,fit
HB-00589,fit
HB-00590,test
HB-00591,fit
HB-00592,fit
HB-00593,test
HB-00594,fit
HB-00595,fit
HB-00596,test
HB-00597,test
HB-00598,test
HB-00599,test
HB-00600,fit
HB-00601,test
HB-00602,test
HB-00603,test
HB-00604,test
HB-00605,fit
HB-00606,test
HB-00607,test
HB-00608,test
HB-00609,fit
HB-00610,val
HB-00611,test
HB-00612,test
HB-00613,fit
HB-00614,fit
HB-00615,test
HB-00616,fit
HB-00617,fit
HB-00618,fit
HB-00619,test
HB-00620,test
HB-00621,fit
HB-00622,val
HB-00623,fit
HB-00624,fit
HB-00625,fit
HB-00626,fit
HB-00627,test
HB-00628,fit
HB-00629,test
HB-00630,test
HB-00631,fit
HB-00632,fit
HB-00633,fit
HB-00634,fit
HB-00635,fit
HB-00636,test
HB-00637,fit
HB-00638,fit
HB-00639,fit
HB-00640,test
HB-00641,test
HB-00642,fit
HB-00643,test
HB-00644,fit
HB-00645,test
HB-00646,test
HB-00647,fit
HB-00648,test
HB-00649,fit
HB-00650,fit
HB-00651,test
HB-00652,test
HB-00653,fit
HB-00654,test
HB-00655,test
HB-00656,test
HB-00657,test
HB-00658,fit
HB-00659,fit
HB-00660,test
HB-00661,val
HB-00662,test
HB-00663,test
HB-00664,test
HB-00665,fit
HB-00666,fit
HB-00667,test
HB-00668,val
HB-00669,test
HB-00670,test
HB-00671,test
HB-00672,fit
HB-00673,test
HB-00674,fit
HB-00675,test
HB-00676,test
HB-00677,fit
HB-00678,fit
HB-00679,fit
HB-00680,fit
HB-00681,test
HB-00682,test
HB-00683,test
HB-00684,test
HB-00685,test
HB-00686,fit
HB-00687,test
HB-00688,fit
HB-00689,fit
HB-00690,test
HB-00691,fit
HB-00692,fit
HB-00693,test
HB-00694,fit
HB-00695,test
HB-00696,fit
HB-00697,test
HB-00698,val
HB-00699,test
HB-00700,fit
HB-00701,val
HB-00702,fit
HB-00703,fit
HB-00704,fit
HB-00705,test
HB-00706,fit
HB-00707,test
HB-00708,val
HB-00709,test
HB-00710,test
HB-00711,val
HB-00712,test
HB-00713,fit
HB-00714,test
HB-00715,test
HB-00716,fit
HB-00717,test
HB-00718,test
HB-00719,fit
HB-00720,test
HB-00721,fit
HB-00722,fit
HB-00723,test
HB-00724,test
HB-00725,val
HB-00726,val
HB-00727,test
HB-00728,fit
HB-00729,fit
HB-00730,fit
HB-00731,test
HB-00732,fit
HB-00733,test
HB-00734,fit
HB-00735,val
HB-00736,val
HB-00737,fit
HB-00738,test
HB-00739,test
HB-00740,fit
HB-00741,fit
HB-00742,test
HB-00743,test
HB-00744,test
HB-00745,fit
HB-00746,test
HB-00747,test
HB-00748,fit
HB-00749,test
HB-00750,test
HB-00751,val
HB-00752,test
HB-00753,fit
HB-00754,fit
HB-00755,test
HB-00756,fit
HB-00757,test
HB-00758,val
HB-00759,test
HB-00760,fit
HB-00761,test
HB-00762,test
HB-00763,fit
HB-00764,test
HB-00765,test
HB-00766,test
HB-00767,fit
HB-00768,fit
HB-00769,val
HB-00770,test
HB-00771,val
HB-00772,test
HB-00773,fit
HB-00774,test
HB-00775,fit
HB-00776,fit
HB-00777,test
HB-00778,fit
HB-00779,test
HB-00780,test
HB-00781,test
HB-00782,fit
HB-00783,fit
HB-00784,test
HB-00785,test
HB-00786,fit
HB-00787,fit
HB-00788,fit
HB-00789,test
HB-00790,fit
HB-00791,test
HB-00792,test
HB-00793,fit
HB-00794,test
HB-00795,val
HB-00796,test
HB-00797,fit
HB-00798,fit
HB-00799,test
HB-00800,test
HB-00801,fit
HB-00802,test
HB-00803,fit
HB-00804,test
HB-00805,test
HB-00806,test
HB-00807,fit
HB-00808,fit
HB-00809,fit
HB-00810,test
HB-00811,fit
HB-00812,test
HB-00813,fit
HB-00814,fit
HB-00815,fit
HB-00816,fit
HB-00817,test
HB-00818,test
HB-00819,test
HB-00820,test
HB-00821,fit
HB-00822,fit
HB-00823,test
HB-00824,test
HB-00825,fit
HB-00826,fit
HB-00827,test
HB-00828,test
HB-00829,fit
HB-00830,test
HB-00831,test
HB-00832,val
HB-00833,test
HB-00834,val
HB-00835,val
HB-00836,test
HB-00837,fit
HB-00838,val
HB-00839,fit
HB-00840,test
HB-00841,fit
HB-00842,val
HB-00843,test
HB-00844,fit
HB-00845,fit
HB-00846,fit
HB-00847,test
HB-00848,test
HB-00849,test
HB-00850,fit
HB-00851,test
HB-00852,fit
HB-00853,test
HB-00854,test
HB-00855,test
HB-00856,test
HB-00857,val
HB-00858,test
HB-00859,test
HB-00860,fit
HB-00861,fit
HB-00862,test
HB-00863,test
HB-00864,test
HB-00865,test
HB-00866,test
HB-00867,test
HB-00868,val
HB-00869,test
HB-00870,fit
HB-00871,test
HB-00872,fit
HB-00873,val
HB-00874,test
HB-00875,test
HB-00876,fit
HB-00877,fit
HB-00878,fit
HB-00879,test
HB-00880,test
HB-00881,test
HB-00882,test
HB-00883,test
HB-00884,test
HB-00885,test
HB-00886,test
HB-00887,fit
HB-00888,test
HB-00889,fit
HB-00890,fit
HB-00891,test
HB-00892,test
HB-00893,test
HB-00894,test
HB-00895,fit
HB-00896,test
HB-00897,fit
HB-00898,fit
HB-00899,test
HB-00900,test
HB-00901,fit
HB-00902,test
HB-00903,fit
HB-00904,test
HB-00905,test
HB-00906,fit
HB-00907,test
HB-00908,val
HB-00909,test
HB-00910,test
HB-00911,test
HB-00912,fit
HB-00913,fit
HB-00914,val
HB-00915,fit
HB-00916,test
HB-00917,fit
HB-00918,test
HB-00919,fit
HB-00920,fit
HB-00921,fit
HB-00922,test
HB-00923,fit
HB-00924,test
HB-00925,test
HB-00926,val
HB-00927,val
HB-00928,test
HB-00929,test
HB-00930,test
HB-00931,val
HB-00932,test
HB-00933,fit
HB-00934,test
HB-00935,fit
HB-00936,test
HB-00937,test
HB-00938,test
HB-00939,fit
HB-00940,fit
HB-00941,fit
HB-00942,test
HB-00943,test
HB-00944,test
HB-00945,test
HB-00946,fit
HB-00947,test
HB-00948,test
HB-00949,fit
HB-00950,test
HB-00951,fit
HB-00952,fit
HB-00953,fit
HB-00954,test
HB-00955,fit
HB-00956,fit
HB-00957,test
HB-00958,val
HB-00959,fit
HB-00960,fit
HB-00961,test
HB-00962,test
HB-00963,fit
HB-00964,test
HB-00965,test
HB-00966,fit
HB-00967,test
HB-00968,test
HB-00969,test
HB-00970,test
HB-00971,fit
HB-00972,fit
HB-00973,test
HB-00974,test
HB-00975,test
HB-00976,fit
HB-00977,fit
HB-00978,test
HB-00979,fit
HB-00980,fit
HB-00981,test
HB-00982,test
HB-00983,test
HB-00984,test
HB-00985,fit
HB-00986,fit
HB-00987,fit
HB-00988,fit
HB-00989,fit
HB-00990,fit
HB-00991,fit
HB-00992,test
HB-00993,fit
HB-00994,fit
HB-00995,test
HB-00996,val
HB-00997,test
HB-00998,fit
HB-00999,test
HB-01000,test
HB-01001,fit
HB-01002,fit
HB-01003,fit
HB-01004,fit
HB-01005,test
HB-01006,val
HB-01007,fit
HB-01008,fit
HB-01009,test
HB-01010,test
HB-01011,test
HB-01012,val
HB-01013,fit
HB-01014,fit
HB-01015,fit
HB-01016,test
HB-01017,test
HB-01018,test
HB-01019,fit
HB-01020,test
HB-01021,fit
HB-01022,fit
HB-01023,test
HB-01024,val
HB-01025,fit
HB-01026,fit
HB-01027,test
HB-01028,test
HB-01029,test
HB-01030,test
HB-01031,test
HB-01032,test
HB-01033,fit
HB-01034,fit
HB-01035,test
HB-01036,val
HB-01037,test
HB-01038,test
HB-01039,test
HB-01040,fit
HB-01041,test
HB-01042,fit
HB-01043,test
HB-01044,fit
HB-01045,test
HB-01046,fit
HB-01047,test
HB-01048,test
HB-01049,val
HB-01050,test
HB-01051,fit
HB-01052,test
HB-01053,test
HB-01054,test
HB-01055,test
HB-01056,test
HB-01057,test
HB-01058,fit
HB-01059,val
HB-01060,val
HB-01061,test
HB-01062,fit
HB-01063,fit
HB-01064,test
HB-01065,test
HB-01066,fit
HB-01067,val
HB-01068,fit
HB-01069,test
HB-01070,test
HB-01071,test
HB-01072,val
HB-01073,fit
HB-01074,fit
HB-01075,val
HB-01076,fit
HB-01077,test
HB-01078,fit
HB-01079,fit
HB-01080,fit
HB-01081,val
HB-01082,fit
HB-01083,fit
HB-01084,val
HB-01085,fit
HB-01086,test
HB-01087,fit
HB-01088,test
HB-01089,test
HB-01090,val
HB-01091,fit
HB-01092,fit
HB-01093,test
HB-01094,fit
HB-01095,test
HB-01096,val
HB-01097,test
HB-01098,test
HB-01099,test
HB-01100,fit
HB-01101,fit
HB-01102,test
HB-01103,test
HB-01104,val
HB-01105,test
HB-01106,test
HB-01107,fit
HB-01108,fit
HB-01109,test
HB-01110,val
HB-01111,fit
HB-01112,test
HB-01113,val
HB-01114,test
HB-01115,val
HB-01116,fit
HB-01117,fit
HB-01118,fit
HB-01119,test
HB-01120,test
HB-01121,test
HB-01122,val
HB-01123,test
HB-01124,test
HB-01125,test
HB-01126,test
HB-01127,fit
HB-01128,fit
HB-01129,test
HB-01130,test
HB-01131,test
HB-01132,fit
HB-01133,val
HB-01134,fit
HB-01135,fit
HB-01136,fit
HB-01137,fit
HB-01138,test
HB-01139,test
HB-01140,fit
HB-01141,fit
HB-01142,test
HB-01143,test
HB-01144,test
HB-01145,fit
HB-01146,test
HB-01147,test
HB-01148,fit
HB-01149,fit
HB-01150,test
HB-01151,val
HB-01152,test
HB-01153,val
HB-01154,test
HB-01155,val
HB-01156,fit
HB-01157,fit
HB-01158,test
HB-01159,fit
HB-01160,test
HB-01161,val
HB-01162,val
HB-01163,fit
HB-01164,test
HB-01165,test
HB-01166,fit
HB-01167,fit
HB-01168,test
HB-01169,fit
HB-01170,test
HB-01171,fit
HB-01172,test
HB-01173,fit
HB-01174,test
HB-01175,test
HB-01176,fit
HB-01177,fit
HB-01178,test
HB-01179,val
HB-01180,test
HB-01181,fit
HB-01182,test
HB-01183,test
HB-01184,test
HB-01185,fit
HB-01186,test
HB-01187,val
HB-01188,test
HB-01189,fit
HB-01190,test
HB-01191,fit
HB-01192,val
HB-01193,test
HB-01194,fit
HB-01195,test
HB-01196,test
HB-01197,fit
HB-01198,test
HB-01199,fit
HB-01200,test
HB-01201,val
HB-01202,test
HB-01203,test
HB-01204,fit
HB-01205,test
HB-01206,fit
HB-01207,fit
HB-01208,val
HB-01209,test
HB-01210,fit
HB-01211,test
HB-01212,test
HB-01213,test
HB-01214,fit
HB-01215,test
HB-01216,fit
HB-01217,test
HB-01218,fit
HB-01219,test
HB-01220,fit
HB-01221,fit
HB-01222,fit
HB-01223,fit
HB-01224,test
HB-01225,test
HB-01226,val
HB-01227,test
HB-01228,val
HB-01229,fit
HB-01230,test
HB-01231,test
HB-01232,test
HB-01233,test
HB-01234,fit
HB-01235,test
HB-01236,fit
HB-01237,test
HB-01238,fit
HB-01239,fit
HB-01240,fit
HB-01241,fit
HB-01242,test
HB-01243,test
HB-01244,val
HB-01245,test
HB-01246,fit
HB-01247,fit
HB-01248,test
HB-01249,fit
HB-01250,val
HB-01251,fit
HB-01252,test
HB-01253,test
HB-01254,fit
HB-01255,fit
HB-01256,fit
HB-01257,test
HB-01258,test
HB-01259,fit
HB-01260,fit
HB-01261,val
HB-01262,test
HB-01263,fit
HB-01264,test
HB-01265,test
HB-01266,test
HB-01267,fit
HB-01268,test
HB-01269,fit
HB-01270,test
HB-01271,test
HB-01272,fit
HB-01273,test
HB-01274,test
HB-01275,test
HB-01276,test
HB-01277,fit
HB-01278,fit
HB-01279,fit
HB-01280,val
HB-01281,test
HB-01282,test
HB-01283,test
HB-01284,fit
HB-01285,val
HB-01286,test
HB-01287,fit
HB-01288,val
HB-01289,test
HB-01290,fit
HB-01291,test
HB-01292,fit
HB-01293,fit
HB-01294,fit
HB-01295,test
HB-01296,val
HB-01297,test
HB-01298,test
HB-01299,test
HB-01300,fit
HB-01301,test
HB-01302,test
HB-01303,fit
HB-01304,test
HB-01305,test
HB-01306,val
HB-01307,fit
HB-01308,test
HB-01309,test
HB-01310,fit
HB-01311,fit
HB-01312,fit
HB-01313,test
HB-01314,test
HB-01315,fit
HB-01316,fit
HB-01317,test
HB-01318,test
HB-01319,fit
HB-01320,fit
HB-01321,test
HB-01322,test
HB-01323,test
HB-01324,val
HB-01325,test
HB-01326,test
HB-01327,fit
HB-01328,test
HB-01329,test
HB-01330,test
HB-01331,test
HB-01332,test
HB-01333,fit
HB-01334,fit
HB-01335,test
HB-01336,test
HB-01337,test
HB-01338,fit
HB-01339,test
HB-01340,fit
HB-01341,val
HB-01342,fit
HB-01343,test
HB-01344,fit
HB-01345,test
HB-01346,fit
HB-01347,fit
HB-01348,test
HB-01349,test
HB-01350,test
HB-01351,test
HB-01352,fit
HB-01353,test
HB-01354,val
HB-01355,test
HB-01356,test
HB-01357,fit
HB-01358,fit
HB-01359,fit
HB-01360,test
HB-01361,fit
HB-01362,val
HB-01363,fit
HB-01364,test
HB-01365,fit
HB-01366,fit
HB-01367,val
HB-01368,test
HB-01369,fit
HB-01370,test
HB-01371,val
HB-01372,fit
HB-01373,val
HB-01374,val
HB-01375,test
HB-01376,test
HB-01377,test
HB-01378,fit
HB-01379,fit
HB-01380,fit
HB-01381,test
HB-01382,test
HB-01383,test
HB-01384,test
HB-01385,val
HB-01386,test
HB-01387,fit
HB-01388,test
HB-01389,fit
HB-01390,test
HB-01391,test
HB-01392,test
HB-01393,test
HB-01394,test
HB-01395,fit
HB-01396,fit
HB-01397,fit
HB-01398,val
HB-01399,test
HB-01400,test
HB-01401,fit
HB-01402,fit
HB-01403,fit
HB-01404,test
HB-01405,fit
HB-01406,fit
HB-01407,fit
HB-01408,val
HB-01409,fit
HB-01410,test
HB-01411,test
HB-01412,test
HB-01413,fit
HB-01414,fit
HB-01415,fit
HB-01416,fit
HB-01417,test
HB-01418,fit
HB-01419,test
HB-01420,test
HB-01421,test
HB-01422,test
HB-01423,test
HB-01424,fit
HB-01425,test
HB-01426,test
HB-01427,test
HB-01428,val
HB-01429,fit
HB-01430,test
HB-01431,fit
HB-01432,test
HB-01433,fit
HB-01434,fit
HB-01435,val
HB-01436,test
HB-01437,test
HB-01438,fit
HB-01439,test
HB-01440,test
HB-01441,test
HB-01442,fit
HB-01443,test
HB-01444,test
HB-01445,fit
HB-01446,test
HB-01447,val
HB-01448,test
HB-01449,test
HB-01450,val
HB-01451,fit
HB-01452,test
HB-01453,val
HB-01454,test
HB-01455,fit
HB-01456,fit
HB-01457,fit
HB-01458,fit
HB-01459,fit
HB-01460,test
HB-01461,val
HB-01462,fit
HB-01463,fit
HB-01464,test
HB-01465,test
HB-01466,test
HB-01467,test
HB-01468,fit
HB-01469,fit
HB-01470,fit
HB-01471,fit
HB-01472,test
HB-01473,test
HB-01474,fit
HB-01475,fit
HB-01476,test
HB-01477,fit
HB-01478,test
HB-01479,val
HB-01480,fit
HB-01481,test
HB-01482,fit
HB-01483,test
HB-01484,test
HB-01485,fit
HB-01486,test
HB-01487,test
HB-01488,fit
HB-01489,test
HB-01490,fit
HB-01491,test
HB-01492,test
HB-01493,fit
HB-01494,test
HB-01495,test
HB-01496,fit
HB-01497,test
HB-01498,val
HB-01499,val
HB-01500,fit
HB-01501,fit
HB-01502,fit
HB-01503,fit
HB-01504,test
HB-01505,fit
HB-01506,test
HB-01507,fit
HB-01508,test
HB-01509,test
HB-01510,fit
HB-01511,test
HB-01512,fit
HB-01513,test
HB-01514,fit
HB-01515,fit
HB-01516,test
HB-01517,fit
HB-01518,val
HB-01519,test
HB-01520,fit
HB-01521,test
HB-01522,test
HB-01523,fit
HB-01524,test
HB-01525,test
HB-01526,fit
HB-01527,test
HB-01528,test
HB-01529,val
HB-01530,test
HB-01531,val
HB-01532,fit
HB-01533,fit
HB-01534,test
HB-01535,test
HB-01536,test
HB-01537,test
HB-01538,test
HB-01539,test
HB-01540,test
HB-01541,test
HB-01542,fit
HB-01543,fit
HB-01544,fit
HB-01545,fit
HB-01546,fit
HB-01547,fit
HB-01548,fit
HB-01549,test
HB-01550,fit
HB-01551,fit
HB-01552,fit
HB-01553,test
HB-01554,test
HB-01555,fit
HB-01556,test
HB-01557,test
HB-01558,test
HB-01559,fit
HB-01560,fit
HB-01561,test
HB-01562,fit
HB-01563,fit
HB-01564,fit
HB-01565,fit
HB-01566,test
HB-01567,fit
HB-01568,test
HB-01569,val
HB-01570,fit
HB-01571,test
HB-01572,fit
HB-01573,test
HB-01574,test
HB-01575,fit
HB-01576,test
HB-01577,test
HB-01578,test
HB-01579,test
HB-01580,fit
HB-01581,fit
HB-01582,fit
HB-01583,test
HB-01584,test
HB-01585,test
HB-01586,test
HB-01587,fit
HB-01588,fit
HB-01589,test
HB-01590,test
HB-01591,test
HB-01592,test
HB-01593,test
HB-01594,test
HB-01595,fit
HB-01596,test
HB-01597,test
HB-01598,fit
HB-01599,fit
HB-01600,test
HB-01601,val
HB-01602,fit
HB-01603,test
HB-01604,fit
HB-01605,fit
HB-01606,test
HB-01607,fit
HB-01608,test
HB-01609,test
HB-01610,val
HB-01611,test
HB-01612,test
HB-01613,fit
HB-01614,fit
HB-01615,val
HB-01616,fit
HB-01617,val
HB-01618,fit
HB-01619,test
HB-01620,fit
HB-01621,test
HB-01622,val
HB-01623,fit
HB-01624,test
HB-01625,fit
HB-01626,fit
HB-01627,fit
HB-01628,test
HB-01629,fit
HB-01630,fit
HB-01631,test
HB-01632,fit
HB-01633,fit
HB-01634,test
HB-01635,test
HB-01636,test
HB-01637,fit
HB-01638,val
HB-01639,test
HB-01640,fit
HB-01641,fit
HB-01642,test
HB-01643,fit
HB-01644,test
HB-01645,fit
HB-01646,test
HB-01647,test
HB-01648,test
HB-01649,fit
HB-01650,fit
HB-01651,test
HB-01652,fit
HB-01653,fit
HB-01654,test
HB-01655,test
HB-01656,test
HB-01657,test
HB-01658,test
HB-01659,val
HB-01660,fit
HB-01661,test
HB-01662,test
HB-01663,test
HB-01664,fit
HB-01665,test
HB-01666,test
HB-01667,fit
HB-01668,test
HB-01669,val
HB-01670,test
HB-01671,test
HB-01672,test
HB-01673,test
HB-01674,test
HB-01675,test
HB-01676,test
HB-01677,val
HB-01678,val
HB-01679,test
HB-01680,test
HB-01681,test
HB-01682,test
HB-01683,test
HB-01684,val
HB-01685,test
HB-01686,val
HB-01687,fit
HB-01688,fit
HB-01689,fit
HB-01690,test
HB-01691,fit
HB-01692,test
HB-01693,test
HB-01694,fit
HB-01695,test
HB-01696,fit
HB-01697,fit
HB-01698,fit
HB-01699,test
HB-01700,fit
HB-01701,fit
HB-01702,fit
HB-01703,test
HB-01704,test
HB-01705,test
HB-01706,test
HB-01707,val
HB-01708,fit
HB-01709,test
HB-01710,fit
HB-01711,val
HB-01712,test
HB-01713,fit
HB-01714,test
HB-01715,test
HB-01716,fit
HB-01717,fit
HB-01718,fit
HB-01719,test
HB-01720,fit
HB-01721,test
HB-01722,fit
HB-01723,fit
HB-01724,test
HB-01725,fit
HB-01726,fit
HB-01727,fit
HB-01728,fit
HB-01729,fit
HB-01730,fit
HB-01731,fit
HB-01732,test
HB-01733,fit
HB-01734,test
HB-01735,test
HB-01736,test
HB-01737,fit
HB-01738,test
HB-01739,fit
HB-01740,test
HB-01741,test
HB-01742,fit
HB-01743,test
HB-01744,test
HB-01745,fit
HB-01746,val
HB-01747,test
HB-01748,test
HB-01749,test
HB-01750,fit
HB-01751,fit
HB-01752,test
HB-01753,test
HB-01754,val
HB-01755,test
HB-01756,test
HB-01757,test
HB-01758,test
HB-01759,val
HB-01760,test
HB-01761,fit
HB-01762,fit
HB-01763,test
HB-01764,val
HB-01765,test
HB-01766,test
HB-01767,test
HB-01768,fit
HB-01769,test
HB-01770,fit
HB-01771,fit
HB-01772,fit
HB-01773,fit
HB-01774,test
HB-01775,test
HB-01776,fit
HB-01777,fit
HB-01778,val
HB-01779,fit
HB-01780,test
HB-01781,test
HB-01782,val
HB-01783,test
HB-01784,test
HB-01785,test
HB-01786,test
HB-01787,val
HB-01788,val
HB-01789,fit
HB-01790,val
HB-01791,test
HB-01792,fit
HB-01793,fit
HB-01794,fit
HB-01795,test
HB-01796,test
HB-01797,fit
HB-01798,test
HB-01799,val
HB-01800,test
HB-01801,test
HB-01802,test
HB-01803,fit
HB-01804,fit
HB-01805,test
HB-01806,test
HB-01807,fit
HB-01808,test
HB-01809,fit
HB-01810,test
HB-01811,fit
HB-01812,test
HB-01813,test
HB-01814,test
HB-01815,fit
HB-01816,test
HB-01817,test
HB-01818,fit
HB-01819,val
HB-01820,fit
HB-01821,fit
HB-01822,fit
HB-01823,test
HB-01824,fit
HB-01825,fit
HB-01826,test
HB-01827,test
HB-01828,fit
HB-01829,test
HB-01830,fit
HB-01831,test
HB-01832,val
HB-01833,test
HB-01834,fit
HB-01835,fit
HB-01836,test
HB-01837,test
HB-01838,test
HB-01839,test
HB-01840,test
HB-01841,test
HB-01842,fit
HB-01843,val
HB-01844,test
HB-01845,val
HB-01846,test
HB-01847,fit
HB-01848,fit
HB-01849,test
HB-01850,fit
HB-01851,test
HB-01852,test
HB-01853,val
HB-01854,test
HB-01855,test
HB-01856,test
HB-01857,test
HB-01858,fit
HB-01859,test
HB-01860,fit
HB-01861,test
HB-01862,fit
HB-01863,test
HB-01864,val
HB-01865,test
HB-01866,test
HB-01867,fit
HB-01868,test
HB-01869,fit
HB-01870,fit
HB-01871,fit
HB-01872,test
HB-01873,test
HB-01874,test
HB-01875,fit
HB-01876,fit
HB-01877,test
HB-01878,test
HB-01879,test
HB-01880,fit
HB-01881,test
HB-01882,fit
HB-01883,fit
HB-01884,fit
HB-01885,fit
HB-01886,fit
HB-01887,fit
HB-01888,test
HB-01889,fit
HB-01890,test
HB-01891,test
HB-01892,val
HB-01893,test
HB-01894,fit
HB-01895,test
HB-01896,test
HB-01897,test
HB-01898,test
HB-01899,val
HB-01900,fit
HB-01901,test
HB-01902,fit
HB-01903,test
HB-01904,fit
HB-01905,test
HB-01906,test
HB-01907,fit
HB-01908,fit
HB-01909,test
HB-01910,test
HB-01911,fit
HB-01912,fit
HB-01913,fit
HB-01914,test
HB-01915,test
HB-01916,test
HB-01917,test
HB-01918,fit
HB-01919,test
HB-01920,test
HB-01921,test
HB-01922,fit
HB-01923,fit
HB-01924,fit
HB-01925,test
HB-01926,test
HB-01927,val
HB-01928,fit
HB-01929,test
HB-01930,fit
HB-01931,fit
HB-01932,val
HB-01933,test
HB-01934,test
HB-01935,fit
HB-01936,test
HB-01937,fit
HB-01938,test
HB-01939,fit
HB-01940,test
HB-01941,test
HB-01942,test
HB-01943,val
HB-01944,fit
HB-01945,test
HB-01946,test
HB-01947,fit
HB-01948,fit
HB-01949,fit
HB-01950,fit
HB-01951,test
HB-01952,test
HB-01953,test
HB-01954,fit
HB-01955,fit
HB-01956,test
HB-01957,val
HB-01958,test
HB-01959,test
HB-01960,fit
HB-01961,fit
HB-01962,test
HB-01963,test
HB-01964,test
HB-01965,test
HB-01966,test
HB-01967,fit
HB-01968,test
HB-01969,fit
HB-01970,test
HB-01971,fit
HB-01972,test
HB-01973,test
HB-01974,fit
HB-01975,test
HB-01976,fit
HB-01977,val
HB-01978,test
HB-01979,val
HB-01980,fit
HB-01981,fit
HB-01982,fit
HB-01983,test
HB-01984,fit
HB-01985,test
HB-01986,fit
HB-01987,test
HB-01988,fit
HB-01989,test
HB-01990,test
HB-01991,test
HB-01992,test
HB-01993,fit
HB-01994,fit
HB-01995,fit
HB-01996,fit
